852.15979,1.381521,0.041541
862.976807,1.363037,0.043347
873.755859,1.386375,0.041079
884.496948,1.301589,0.049936
895.200073,1.232386,0.058562
905.865295,1.196677,0.06358
916.492554,1.182384,0.065708
927.081848,1.172545,0.067213
937.633179,1.173084,0.06713
948.146545,1.181142,0.065896
958.622009,1.202322,0.062759
969.059509,1.203818,0.062543
979.459045,1.207791,0.061974
989.820679,1.205693,0.062274
1000.144287,1.198192,0.063359
1010.429993,1.193665,0.064023
1020.677734,1.184847,0.065336
1030.887573,1.179264,0.066181
1041.059326,1.173391,0.067082
1051.193237,1.169273,0.067722
1061.289185,1.167035,0.068071
1071.347168,1.167672,0.067972
1081.36731,1.170444,0.067539
1091.349365,1.173922,0.067
1101.293457,1.183167,0.065589
1111.199707,1.184965,0.065318
1121.067871,1.190699,0.064462
1130.898193,1.209651,0.061709
1140.690552,1.241635,0.057328
1150.444946,1.276146,0.052949
1160.161377,1.292764,0.050961
1169.839844,1.296602,0.050512
1179.480469,1.303455,0.049722
1189.083008,1.306342,0.049392
1198.647705,1.311685,0.048788
1208.174316,1.312044,0.048748
1217.663086,1.311852,0.048769
1227.113892,1.308216,0.049179
1236.526733,1.305847,0.049448
1245.901611,1.3043,0.0496
1255.238525,1.303132,0.049759
1264.537598,1.301549,0.04994
1273.798584,1.303462,0.049721
1283.021729,1.308403,0.049158
1292.206787,1.318925,0.047982
1301.354004,1.334271,0.046316
1310.463257,1.353233,0.044337
1319.534546,1.364199,0.043232
1328.567871,1.38958,0.04078
1337.563232,1.417986,0.038196
1346.520752,1.433499,0.036855
1355.440186,1.454674,0.035102
1364.321777,1.474507,0.033535
1373.165283,1.496623,0.03187
1381.970947,1.542873,0.02865
1390.738647,1.599256,0.025162
1399.468384,1.635292,0.023158
1408.160156,1.673233,0.021221
1416.813965,1.693735,0.020243
1425.429932,1.69787,0.02005
1434.007812,1.708755,0.019554
1442.547852,1.714906,0.019279
1451.049805,1.717041,0.019185
1459.513916,1.722243,0.018956
1467.940063,1.696804,0.0201
1476.328247,1.698907,0.020003
1484.678467,1.69194,0.02033
1492.990723,1.686473,0.020584
1501.265137,1.681481,0.020822
1509.501465,1.659178,0.021919
1517.699951,1.65353,0.02221
1525.860352,1.654592,0.022152
1533.98291,1.629184,0.023486
1542.067505,1.623895,0.023774
1550.114136,1.612117,0.024428
1558.122803,1.595678,0.02537
1566.093506,1.597001,0.025293
1574.026367,1.583161,0.026112
1581.921143,1.58179,0.02619
1589.778076,1.566236,0.02715
1597.597046,1.553976,0.027927
1605.37793,1.545757,0.028461
1613.120972,1.537189,0.029028
1620.82605,1.546778,0.028394
1628.493164,1.530316,0.029491
1636.122437,1.533743,0.029259
1643.713623,1.515342,0.030525
1651.266968,1.494707,0.032011
1658.782227,1.492017,0.032209
1666.259644,1.468635,0.033991
1673.699097,1.456832,0.034928
1681.100586,1.413319,0.038608
1688.464111,1.40654,0.03922
1695.789673,1.400692,0.039747
1703.077271,1.398778,0.039923
1710.326904,1.387144,0.041007
1717.538696,1.387164,0.041005
1724.712524,1.382004,0.041495
1731.848267,1.402839,0.039551
1738.946167,1.370745,0.042585
1746.006104,1.39781,0.04001
1753.028076,1.366942,0.042959
1760.012085,1.360303,0.043621
1766.95813,1.387805,0.040944
1773.866333,1.380211,0.041667
1780.73645,1.346586,0.045021
