850.804993,0.451671,0.353451
864.326233,0.452276,0.352959
877.788208,0.444963,0.358953
891.190857,0.384422,0.412646
904.53418,0.358239,0.438289
917.818237,0.346235,0.450573
931.04303,0.336502,0.460785
944.208496,0.331006,0.466653
957.314636,0.330884,0.466784
970.361511,0.33164,0.46597
983.349121,0.332531,0.465017
996.277405,0.330873,0.466796
1009.146362,0.328236,0.469639
1021.956055,0.327146,0.470819
1034.706421,0.325558,0.472544
1047.397461,0.324742,0.473432
1060.029297,0.325268,0.472859
1072.601807,0.324418,0.473786
1085.11499,0.322906,0.475438
1097.568848,0.322987,0.475349
1109.963501,0.323708,0.474561
1122.298828,0.324438,0.473764
1134.574829,0.328756,0.469077
1146.791504,0.34131,0.45571
1158.948853,0.353124,0.443482
1171.046997,0.360417,0.436097
1183.085815,0.365027,0.431492
1195.065308,0.371249,0.425354
1206.985596,0.374811,0.42188
1218.846558,0.371435,0.425172
1230.648193,0.366499,0.430032
1242.390503,0.363697,0.432816
1254.073486,0.361854,0.434656
1265.697266,0.360526,0.435987
1277.261719,0.36035,0.43616
1288.766846,0.361342,0.435169
1300.212646,0.363969,0.432545
1311.599243,0.370116,0.426466
1322.926514,0.381046,0.415867
1334.194458,0.394227,0.403434
1345.403076,0.407965,0.390872
1356.55249,0.421311,0.379043
1367.642456,0.43529,0.36704
1378.673218,0.464014,0.343547
1389.644775,0.52348,0.29958
1400.556885,0.605876,0.247813
1411.40979,0.680356,0.208758
1422.203369,0.733111,0.18488
1432.937622,0.763649,0.172326
1443.612671,0.776343,0.167362
1454.228271,0.780071,0.165932
1464.784668,0.77564,0.16763
1475.281738,0.760708,0.173497
1485.719604,0.741198,0.181469
1496.098145,0.717844,0.191494
1506.417236,0.695485,0.201611
1516.677246,0.6758,0.211
1526.877808,0.656328,0.220634
1537.019043,0.640741,0.228696
1547.101074,0.627966,0.235523
1557.123779,0.613171,0.243685
1567.08728,0.599671,0.251379
1576.991333,0.588232,0.258088
1586.836182,0.5762,0.2653
1596.621704,0.563307,0.273334
1606.3479,0.55111,0.28112
1616.014893,0.538777,0.289216
1625.622437,0.529483,0.295472
1635.170776,0.520581,0.301591
1644.659912,0.507937,0.310501
1654.0896,0.491996,0.32211
1663.460083,0.473819,0.335878
1672.77124,0.463242,0.344158
1682.023071,0.468807,0.339776
1691.215576,0.46124,0.34575
1700.348877,0.456147,0.349827
1709.422852,0.45757,0.34868
1718.4375,0.456126,0.349844
1727.392822,0.459046,0.347499
1736.28894,0.446903,0.357353
1745.125732,0.454052,0.351518
1753.903198,0.454505,0.351152
1762.621338,0.455546,0.350311
1771.280273,0.451141,0.353882
1779.879761,0.45418,0.35141
